Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time	N episodes
108	318.3551	305.1292	644.88434	-485.26993	1111.5883	26.837082	31.568468	105.01444	-426.90933	2180000	3.0517577e-09	1253.803	-0.010924324	-968.29877	3.955829	0.01029969	0.1295	79.0	5878.797192811966	2118
109	256.85873	306.5702	576.8161	-569.2923	1087.5	19.664644	46.391533	114.91241	-432.3263	2200000	-2.2888184e-08	3488.524	-0.012252424	-2601.9395	3.9553444	0.012110358	0.1285	79.0	5938.581272125244	2137
110	404.3385	154.73878	631.993	139.50896	1200.0	28.318903	26.154902	103.47986	-132.09026	2220000	3.0517577e-09	302.68872	-0.013614917	-273.8659	3.9389575	0.0126875965	0.1454	79.0	5998.499888181686	2154
111	171.11687	329.20386	515.3037	-601.6238	1046.1578	22.972467	34.01313	107.44872	-394.8243	2240000	9.155274e-09	1068.4937	-0.009435505	-1001.2511	3.9069695	0.009187325	0.09885	79.0	6057.030341625214	2174
112	396.59204	118.780594	621.0654	173.3649	1200.0	29.072779	25.48745	216.32172	-127.15113	2260000	-1.5258789e-09	216.35252	-0.014587773	-195.8682	3.890025	0.010055717	0.10565	79.0	6115.4028306007385	2191
113	267.95566	315.22256	636.31085	-498.49622	1089.1111	32.809097	27.052425	105.196724	-135.60669	2280000	6.1035155e-09	2352.923	-0.008435474	-1540.9946	3.837311	0.005598761	0.12445	79.0	6174.093955755234	2210
114	327.6548	240.51137	605.4338	-468.86865	1159.0588	24.505589	30.239227	148.78342	-223.56596	2300000	1.8310548e-08	640.93	-0.014122828	-439.70105	3.8422804	0.014000665	0.11965	79.0	6232.455209493637	2228
115	374.07288	182.24783	699.2825	134.78893	1200.0	25.059832	33.6828	114.27055	-222.91267	2320000	0.0	469.7043	-0.011854492	-435.9976	3.7610798	0.013079189	0.11575	79.0	6290.940199136734	2245
116	277.26147	314.73178	642.84845	-546.02454	1092.3889	28.668966	32.778625	111.84792	-224.51047	2340000	0.0	1086.7866	-0.011561312	-805.4968	3.7586899	0.007421209	0.1175	79.0	6349.415658712387	2264
117	291.45123	334.38687	689.45074	-602.7012	1085.2778	30.414732	23.28587	94.442764	-227.78633	2360000	-3.0517577e-09	773.1803	-0.009503225	-654.0925	3.7756011	0.006906893	0.0975	79.0	6408.115928888321	2283
118	238.54147	358.4598	650.1586	-531.3839	1048.1578	28.123924	41.089798	100.02768	-447.87817	2380000	-1.0299683e-08	2287.5308	-0.009374257	-1252.2212	3.7662148	0.0092056645	0.12015	79.0	6466.852667570114	2303
119	426.66077	113.06616	640.1868	234.55013	1200.0	31.102682	22.828323	116.3475	-85.7036	2400000	0.0	418.4135	-0.012435121	-355.2052	3.7958882	0.012795273	0.13325	79.0	6525.239127159119	2320
120	258.1874	355.868	702.12305	-436.094	1008.1053	34.87308	32.336678	123.114105	-234.11464	2420000	1.0681152e-08	5103.0513	-0.002789859	-3903.6743	3.7753398	0.011489967	0.18125	2.0	6569.455527544022	2340
121	237.09386	403.6335	694.2955	-611.8622	1071.0555	29.869387	35.78635	105.97243	-191.14897	2440000	-1.2207031e-08	3199.6572	-0.012110492	-2417.7363	3.787222	0.0089848675	0.13535	79.0	6626.954364776611	2359
122	302.22	394.42294	778.90356	-604.82245	1021.6842	29.691372	41.35478	116.28183	-218.4334	2460000	-1.8310548e-08	2420.5886	-0.011817721	-1632.2263	3.7418945	0.012080717	0.1422	79.0	6685.415231466293	2379
123	341.9931	270.05316	753.7307	-528.96783	1169.2354	31.416613	34.20208	103.85979	-420.58542	2480000	-1.2207031e-08	611.4007	-0.01536474	-450.7436	3.711599	0.010074225	0.1243	79.0	6744.21959733963	2397
124	188.90657	388.9812	817.0957	-609.25586	933.9048	31.740143	40.172443	110.38554	-263.4296	2500000	9.918213e-09	2662.0083	-0.009252268	-1939.0474	3.675911	0.0038263435	0.09895	79.0	6803.629592418671	2419
125	381.93002	379.00845	1114.8916	-419.04852	1076.6666	32.268467	49.836796	105.49967	-326.88025	2520000	-2.746582e-08	4987.897	-0.009343929	-3673.5532	3.649341	0.010905672	0.13305	79.0	6861.970407962799	2438
126	201.0384	386.2973	649.9423	-558.919	989.7368	24.40962	52.02657	235.9355	-422.58487	2540000	3.0517577e-09	3034.098	-0.01185046	-1855.2993	3.6083395	0.011042911	0.1374	79.0	6920.45257973671	2458
127	331.85052	265.48468	764.39044	-370.96725	1132.8823	25.202972	43.477093	125.568565	-334.56815	2560000	-1.525879e-08	2027.1456	-0.011716161	-1378.2588	3.6105149	0.011988595	0.155	79.0	6979.420564651489	2476
128	506.7008	216.02153	943.5908	235.26967	1200.0	36.416767	26.878155	122.71072	-57.04091	2580000	-4.577637e-09	422.9854	-0.012044049	-294.18304	3.5398517	0.011660638	0.1175	79.0	7038.948182821274	2493
129	408.23743	431.0279	1035.7656	-604.5235	1067.3334	40.2012	29.032892	141.30751	-257.38947	2600000	-1.373291e-08	539.9453	-0.0134324	-225.20291	3.5695946	0.012141572	0.13715	79.0	7097.6134996414185	2512
130	298.0128	477.86865	1008.25867	-594.84827	969.05	41.67985	32.705803	134.20726	-188.0845	2620000	-3.0517577e-09	4324.7974	-0.013433547	-3183.1682	3.4870942	0.008797424	0.1509	79.0	7156.818494081497	2533
131	461.07596	321.02158	874.5224	-377.8419	1145.8235	38.820946	39.25915	130.20128	-237.1486	2640000	9.918213e-09	1675.3016	-0.013009535	-1166.918	3.4791687	0.012615868	0.14025	79.0	7216.6621832847595	2551
132	434.92465	290.46634	908.5243	-305.2678	1148.5294	37.168064	30.005571	134.47229	-95.810326	2660000	-1.8310548e-08	1181.3778	-0.012315633	-918.9762	3.4884589	0.011394304	0.11405	79.0	7276.043160915375	2569
133	506.61356	244.15857	1061.8076	195.90208	1200.0	40.5637	33.347908	133.02641	-254.37856	2680000	-3.967285e-08	893.7386	-0.01239497	-749.8447	3.4762206	0.01053997	0.10195	79.0	7334.829694986343	2586
134	321.4834	178.96559	768.38837	119.62422	1200.0	31.73996	22.6431	124.09106	-18.92307	2700000	6.1035155e-09	154.86287	-0.019073632	-129.82156	3.4386687	0.010421652	0.1455	79.0	7393.659161567688	2603
135	456.86087	459.68924	1155.1593	-583.3968	1046.6316	45.893314	30.761871	129.71416	-81.903694	2720000	3.0517577e-09	2855.2627	-0.008521228	-1855.7783	3.4140565	0.006491233	0.13065	79.0	7452.856183290482	2623
136	589.246	259.20996	1214.3649	216.22377	1200.0	43.98528	34.203182	142.31657	-129.48117	2740000	2.0217895e-08	237.30568	-0.015874764	-162.98276	3.3898888	0.013190972	0.1379	79.0	7512.1453332901	2640
137	348.04517	532.98724	1187.4417	-563.7449	1002.4211	47.3745	42.58879	149.70926	-319.94757	2760000	-2.0599366e-08	3107.5615	-0.012323364	-2725.0122	3.3226984	0.009866692	0.12675	79.0	7571.813767671585	2660
138	417.86267	440.9902	1499.1918	-475.43796	1094.5555	42.482864	53.378662	166.18922	-495.03613	2780000	-2.746582e-08	2586.3003	-0.002927115	-2175.1233	3.3278425	0.016318448	0.19025	2.0	7616.3615074157715	2679
139	-9.793895	404.9223	648.7489	-561.75665	800.5	24.020903	70.60814	165.07268	-468.52866	2800000	-1.8310548e-08	8442.156	-0.011755441	-6351.744	3.3434637	0.005825374	0.14105	79.0	7675.16507267952	2704
140	419.99188	387.82632	1074.113	-599.66425	1091.2222	23.681591	47.52529	290.33408	-313.84973	2820000	8.392334e-09	3019.9548	-0.011281249	-1845.8768	3.2997932	0.014044542	0.1232	66.0	7732.25644826889	2723
141	283.20932	481.11172	1235.4441	-603.45886	1015.5789	34.191586	44.132256	198.93294	-481.2675	2840000	-2.4414062e-08	4162.957	-0.013494769	-3329.1714	3.2827456	0.0075263903	0.1296	79.0	7791.298971652985	2743
142	282.85165	430.2919	1144.112	-558.2118	1011.3158	32.25196	57.365913	226.00508	-461.59875	2860000	1.0681152e-08	4013.3557	-0.011003942	-2436.4668	3.2718055	0.009683195	0.1436	79.0	7850.292933940887	2763
143	374.7257	479.34302	1157.8246	-603.5642	988.85	38.53181	51.879868	153.87794	-442.836	2880000	0.0	2798.2295	-0.011990779	-1517.0935	3.2341628	0.012448574	0.14355	79.0	7909.59698009491	2784
144	359.13568	322.01016	1142.5304	-93.540764	1098.1666	30.982695	53.734325	201.83498	-295.81363	2900000	-9.155274e-09	3058.25	-0.010054374	-1340.9286	3.1929605	0.008333443	0.1198	79.0	7968.561880111694	2803
145	587.9594	294.15942	1136.2921	258.8673	1161.9412	42.55379	38.926693	129.8033	-322.54446	2920000	1.6784668e-08	1177.9976	-0.008293332	-649.8676	3.1625435	0.011937749	0.10955	39.0	8019.948143482208	2821
146	485.12708	413.2386	1241.6348	-492.4966	1093.7222	44.514828	43.400745	201.72311	-257.12042	2940000	9.155274e-09	2375.2998	-0.008819183	-2124.586	3.1066043	0.008331534	0.1084	79.0	8080.730208873749	2840
147	372.37875	417.70984	1109.7617	-591.84064	1090.7778	36.524513	37.92998	166.85614	-150.4071	2960000	0.0	2019.7106	-0.011941394	-1462.1206	3.105041	0.0090688355	0.121	79.0	8140.125783443451	2859
148	493.64343	472.4168	1346.8461	-610.11633	1066.0555	46.881077	41.52427	167.40375	-75.30922	2980000	0.0	3301.4397	-0.0037505156	-2428.4058	3.101263	0.013133216	0.22175	2.0	8184.394859075546	2878
149	523.22516	406.07874	1359.9907	-356.1276	1135.8235	45.41986	45.393635	182.89963	-215.55496	3000000	-3.0517577e-09	2288.4695	-0.0034277313	-1295.4766	3.0694077	0.011665857	0.13895	2.0	8229.009708404541	2896
150	567.35925	522.08777	1256.8369	-600.42487	1081.6111	50.885105	60.2852	192.4325	-572.03644	3020000	0.0	1382.4572	-0.0027976485	-991.897	3.074066	0.017994467	0.1698	2.0	8273.17126083374	2915
151	488.00385	505.07578	1298.5323	-574.48584	1073.7222	47.29652	61.519646	193.0302	-505.3887	3040000	-3.0517577e-09	1804.2328	-0.013505509	-1313.8718	3.0960932	0.013650302	0.1372	79.0	8332.540239572525	2934
152	451.6	535.9676	1270.0763	-540.2906	1063.0555	46.39823	64.24831	204.68771	-472.70996	3060000	1.2207031e-08	1780.8356	-0.00977807	-1447.5011	3.050173	0.015409747	0.1954	79.0	8391.587052583694	2953
153	370.3691	499.95578	1280.7731	-571.824	1006.3684	35.65576	77.89057	226.00325	-614.9871	3080000	0.0	2815.3767	-0.012366825	-1731.0468	3.007162	0.01196611	0.16725	79.0	8450.6479139328	2973
154	385.93787	380.969	1053.3655	-496.73178	1079.6111	34.58343	43.893284	207.7234	-321.41406	3100000	-1.449585e-08	3300.2375	-0.012795705	-2249.3171	2.9880567	0.011912838	0.14475	79.0	8509.783297538757	2992
155	542.118	506.13644	1248.9965	-604.8213	1080.6111	47.76877	53.413532	210.48303	-259.6731	3120000	-7.629395e-09	1422.0648	-0.013928961	-1043.8297	2.9407294	0.01419782	0.1524	60.0	8566.085770368576	3011
156	714.01294	502.67453	1225.8506	-568.8801	1093.4445	67.5358	50.17806	197.5714	-288.15558	3140000	6.4849854e-09	1865.9392	-0.012484536	-1338.57	2.9127	0.010282878	0.12635	79.0	8625.073205709457	3030
157	483.9113	377.77313	1196.0457	-601.61035	1102.3334	42.97901	43.810345	206.1587	-313.01456	3160000	-4.577637e-09	1019.0007	-0.014775618	-765.17285	2.832722	0.013255624	0.12725	79.0	8684.35151720047	3049
158	740.6911	507.5215	1656.1874	-226.50642	1129.1765	63.460533	56.53875	215.52017	-384.69644	3180000	-1.373291e-08	3703.736	-0.0103221545	-2001.0669	2.826566	0.012720048	0.133	79.0	8744.091233491898	3067
159	745.78015	356.0854	1386.565	262.75653	1200.0	60.294537	49.291077	231.70877	-48.63346	3200000	8.392334e-09	626.99664	-0.004449394	-282.80133	2.7879405	0.006003436	0.06165	6.0	8789.841059207916	3084
160	743.3551	413.3056	1491.6862	-288.1197	1151.4117	71.25735	53.878464	234.4343	-232.28876	3220000	0.0	1539.2167	-0.0019709656	-1023.0359	2.767498	0.012357752	0.182	2.0	8834.422912836075	3102
161	558.0623	426.7778	1161.2126	-555.0469	1112.6471	63.387943	54.386684	238.93854	-274.70306	3240000	9.155274e-09	3918.0557	-0.0014881653	-2617.381	2.7838998	0.012927104	0.17605	2.0	8878.7501912117	3120
162	404.1668	406.2564	1224.9186	-452.67438	999.3	54.065445	69.314766	231.74423	-355.49527	3260000	0.0	6969.109	-0.00010239258	-3440.602	2.774353	0.013791737	0.19225	2.0	8923.590225696564	3141
163	531.33954	536.3852	1512.6239	-517.7388	985.15	39.541283	72.25564	225.4442	-359.63345	3280000	1.0681152e-08	6789.5166	-0.0016291954	-3446.4602	2.7790585	0.021046072	0.24	2.0	8968.111995458603	3162
164	361.4818	474.50653	1245.072	-582.1705	996.35	51.451035	56.564926	230.60262	-363.63275	3300000	9.155274e-09	5521.1426	-0.0022130248	-2985.6775	2.7771869	0.009482314	0.1024	2.0	9013.018485069275	3183
165	607.6539	487.07397	1368.1013	-602.53424	1075.4445	51.283966	58.388573	227.65042	-395.56873	3320000	-2.5939942e-08	3257.452	-0.014322764	-2235.332	2.8061063	0.014598923	0.1314	75.0	9071.69033241272	3202
166	673.7954	376.77856	1535.1495	252.06584	1199.25	54.97142	52.117046	230.13298	-319.5355	3340000	-9.155274e-09	1833.8398	-0.0026955353	-904.317	2.7911932	0.0068006767	0.0704	2.0	9116.19892001152	3219
167	913.66394	355.7832	1648.6886	250.78577	1200.0	76.12059	61.161236	239.84166	-434.62155	3360000	-9.155274e-09	1349.44	-0.013479001	-744.8676	2.7856724	0.011949071	0.1346	79.0	9175.436329364777	3236
168	808.5537	566.61115	1622.3801	-435.12277	1133.5294	71.509155	55.452133	237.8915	-183.36623	3380000	-4.577637e-09	3002.5493	-0.0119688	-1871.5035	2.7586048	0.012137659	0.1574	79.0	9234.469515800476	3254
169	1284.7073	630.05896	2423.0994	301.92767	1200.0	89.21662	67.23861	246.60327	-177.3139	3400000	0.0	3253.2312	-0.008401631	-2397.6992	2.7079022	0.013111644	0.10745	21.0	9282.992390155792	3271
170	966.2671	649.91473	2422.1614	-395.9892	1123.0	101.753334	70.69975	303.9828	-19.495188	3420000	-2.2888185e-09	4765.3647	-0.01152348	-2422.0623	2.7051735	0.00914496	0.13315	79.0	9342.474590539932	3289
171	801.90314	760.81696	2713.7686	-497.2911	1107.7059	83.985825	81.187515	296.44986	-362.0751	3440000	6.1035155e-09	3608.5544	-0.0034190216	-1822.1709	2.6919177	0.011507412	0.16145	2.0	9387.074071884155	3307
172	999.8139	835.4635	2547.4448	-543.1286	1145.4117	77.16211	104.04061	311.00372	-555.75275	3460000	2.5939942e-08	2940.6584	-0.011178513	-2343.369	2.693886	0.014806833	0.12205	35.0	9437.872251749039	3325
173	1214.8649	995.21185	3124.792	-450.5787	1103.1111	128.8736	114.95892	353.01242	-192.12552	3480000	0.0	3505.05	-0.004333638	-2577.5796	2.6221807	0.009492396	0.11335	5.0	9482.688463687897	3344
174	850.5592	444.8099	1902.7275	240.32607	1151.6471	83.050354	99.00707	379.39597	-334.08502	3500000	-1.5258789e-09	2431.857	-0.012664625	-1714.0681	2.611508	0.011357778	0.1428	79.0	9542.659085273743	3362
175	1627.121	1240.8717	3253.2375	-602.4338	1060.8889	152.49608	134.11795	374.23215	-271.1575	3520000	-1.7929077e-08	3674.8784	-0.008077357	-2452.0508	2.5689492	0.01053905	0.1078	16.0	9590.546120882034	3381
176	1704.1449	938.06177	3450.7876	293.16135	1200.0	150.04666	142.40996	417.7421	-297.3445	3540000	-1.525879e-08	1816.057	-0.008657396	-1348.5503	2.5686364	0.0091804825	0.09175	18.0	9638.379975318909	3398
177	1394.549	664.4165	2864.044	445.93573	1200.0	126.94305	112.88905	416.4699	-190.70268	3560000	1.5258789e-09	945.6342	-0.012583983	-580.0856	2.5486372	0.012069016	0.1488	79.0	9697.700498342514	3415
178	1422.1945	687.4303	3068.7646	482.54153	1200.0	132.66057	118.520325	419.04517	-56.152443	3580000	1.5258789e-09	658.3146	-0.0142738605	-354.29364	2.533287	0.010809936	0.12615	79.0	9757.62319970131	3432
179	1251.1396	1158.4829	3671.3386	-602.49036	1037.8422	140.55074	132.11043	419.44415	-327.4286	3600000	9.155274e-09	2193.0212	-0.0125910295	-1447.96	2.543043	0.011992477	0.11755	79.0	9817.444339036942	3452
180	1410.0668	1134.3566	3189.7334	-361.515	1082.7222	139.0749	161.16704	431.40073	-311.40387	3620000	3.0517577e-09	6490.0464	-0.0038362732	-4546.213	2.501171	0.0075844633	0.08855	11.0	9864.130239486694	3471
181	1622.1116	990.918	3348.0593	-486.21234	1147.5294	158.81683	150.74759	435.46735	-274.2792	3640000	1.8310548e-08	1331.2605	-0.0030729065	-896.46484	2.4821222	0.011867033	0.1607	2.0	9908.722529411316	3489
182	1418.598	882.04614	3468.1936	-564.6175	1142.4117	138.58058	139.55406	441.02634	-588.76935	3660000	8.5830685e-09	826.9327	-0.005373919	-606.3159	2.5008378	0.008798711	0.11025	7.0	9954.241567611694	3507
183	1456.535	1039.8126	3151.733	-533.1356	1084.5	149.5706	132.50351	440.4784	-410.2905	3680000	-3.0517577e-09	1045.6554	-0.015393556	-897.3651	2.4844968	0.011866117	0.12915	79.0	10014.84738278389	3526
184	1107.8274	1395.8582	3651.7708	-600.0	971.35	133.08809	161.58171	443.13956	-645.84076	3700000	-6.1035155e-09	3903.16	-0.014719148	-3436.5715	2.4756873	0.012708874	0.14525	79.0	10074.5953540802	3547
185	1418.4513	851.08606	2994.503	-628.4218	1131.0	138.0637	133.00644	458.1979	-362.36533	3720000	8.392334e-09	1689.46	-0.013629336	-1242.8767	2.4305718	0.013556239	0.1225	79.0	10133.760568380356	3565
186	1617.747	1249.1644	4061.393	-422.32642	1143.6471	162.17702	168.3676	457.1069	-413.51138	3740000	3.0517577e-09	1487.9388	-0.016675258	-1330.3512	2.3872175	0.012193695	0.1354	79.0	10193.694682359695	3583
187	1857.9305	1249.7339	3605.0498	-497.39874	1088.8334	194.70815	175.70435	463.90857	-422.45258	3760000	-1.2207031e-08	2554.332	-0.0067986175	-1889.0867	2.3750892	0.0076612867	0.08655	6.0	10238.966737031937	3602
188	1646.146	1107.2893	3504.749	-601.8287	1078.6111	172.05635	165.02713	467.03812	-421.74084	3780000	-1.2207031e-08	3096.6243	-0.0032479616	-2698.5598	2.362397	0.01158798	0.1157	2.0	10283.989267587662	3621
189	1285.9346	1254.7919	3249.6365	-606.90326	977.95	167.94899	170.00175	477.85422	-393.38785	3800000	0.0	1764.1998	-0.015137051	-1264.6016	2.3570006	0.011911957	0.15435	79.0	10343.161927700043	3642
190	1333.9456	1130.8029	4080.5505	-601.93854	1047.1578	137.65825	130.61165	479.6591	-387.33514	3820000	-3.8146974e-09	2601.6174	-0.0042415643	-2185.6338	2.3040066	0.014270312	0.16315	2.0	10387.999191761017	3662
191	1218.7601	1130.7965	4133.0493	-531.953	1015.3158	143.17613	146.53911	487.1832	-530.0843	3840000	-6.1035155e-09	7541.835	-0.011430044	-4912.2095	2.2969153	0.010976813	0.16515	79.0	10447.801605701447	3682
192	1291.7911	1207.2543	3549.9102	-481.85245	1048.9445	140.28537	153.53702	478.03992	-266.65018	3860000	1.525879e-08	3441.438	-0.012564617	-2818.9456	2.2981923	0.013432783	0.14555	79.0	10508.053057193756	3701
193	1958.885	1134.3024	3503.4792	137.19496	1181.0625	186.42474	173.75711	479.75085	-60.009964	3880000	3.0517577e-09	3513.7344	-0.011551533	-2629.164	2.3023846	0.011518269	0.12655	79.0	10567.680943012238	3718
194	1783.5468	1366.0879	4026.0303	-462.5793	1147.8235	167.44185	177.66718	482.4036	-550.12244	3900000	7.629395e-09	1557.671	-0.007614392	-1299.2407	2.2881336	0.010018143	0.11435	9.0	10613.849937915802	3736
195	2107.2764	1410.0211	4142.502	-404.43784	1091.6666	216.31625	182.24947	477.26782	-531.47675	3920000	6.1035155e-09	3682.8103	-0.012032233	-1205.0896	2.2905796	0.011303906	0.1392	79.0	10673.51928114891	3755
196	2077.399	1491.6915	4590.147	-443.65167	1102.2778	208.88762	180.27022	492.78824	-92.138954	3940000	-1.5258789e-09	3522.5	-0.010360573	-1537.3634	2.2913823	0.009699862	0.14875	79.0	10732.885989427567	3774
197	2215.0334	1360.344	4224.505	-603.71063	1129.5883	201.42531	190.9989	483.42285	-143.74301	3960000	1.9836426e-08	1123.0302	-0.00951367	-901.5865	2.245591	0.013212445	0.11725	21.0	10781.492147922516	3792
198	1719.8805	1103.6671	3716.0457	-400.57858	1109.8823	170.75867	160.31065	487.15985	-135.36424	3980000	1.8310548e-08	5697.8257	-0.009282508	-3437.1575	2.2521243	0.0096009085	0.1275	79.0	10841.086608886719	3810
199	1867.4288	1301.7126	4210.994	-371.92233	1108.1111	182.99216	171.67928	484.6488	-242.07588	4000000	3.0517577e-09	3613.2952	-0.01283252	-2229.6006	2.2316089	0.014035147	0.17085	79.0	10900.423120737076	3829
200	1650.9167	1606.6283	4491.318	-524.5548	967.15	197.26967	177.31372	486.79913	-313.867	4020000	-1.525879e-08	7923.9297	-0.010977845	-6382.805	2.2248564	0.0083509935	0.1346	79.0	10960.01506948471	3850
201	1762.9003	1597.8599	4531.512	45.967403	1077.8889	187.75067	184.79219	490.30997	-306.50375	4040000	6.866455e-09	5870.401	-0.010664645	-4460.5806	2.2428954	0.009409259	0.1287	79.0	11019.404617071152	3869
202	2172.4338	1494.4323	4893.069	-471.74063	1086.9445	208.48909	209.88199	481.73026	-420.50168	4060000	3.8146974e-09	3731.2637	-0.011490779	-3230.7334	2.2515872	0.013315392	0.12735	34.0	11070.732417821884	3888
203	1978.051	1383.3157	4976.2754	-327.62567	1106.0555	198.43483	172.1479	487.5955	-270.5648	4080000	-1.0681152e-08	7467.008	-0.008840671	-2527.6216	2.2459176	0.008478358	0.11995	79.0	11130.536876916885	3907
204	1360.5122	1419.2363	4291.9497	-604.07184	1009.3684	157.90166	170.50725	490.86563	-657.64264	4100000	-3.0517577e-09	6569.341	-0.011571965	-5529.1206	2.2715466	0.009078847	0.1228	79.0	11190.129515171051	3927
205	2255.6978	1680.4011	4368.886	-555.13495	987.1	258.2048	199.0383	492.06998	-393.25723	4120000	-6.1035155e-09	4434.201	-0.0143685695	-3020.23	2.3053555	0.013536472	0.14935	66.0	11247.314048051834	3948
206	1914.796	1359.5748	4403.1313	-399.32025	1048.8334	197.17245	181.35327	496.43878	-329.8835	4140000	-3.0517577e-09	4511.701	-0.006712952	-3927.8838	2.2507036	0.01054469	0.11725	7.0	11293.530235528946	3967
207	1224.4773	919.4527	2925.2869	-407.4264	1112.7059	124.30149	140.01517	493.33243	-363.71915	4160000	-1.6021728e-08	2255.3567	-0.0018398811	-2041.0854	2.2633553	0.011364055	0.14935	2.0	11338.833433628082	3985
208	1550.7609	1176.5695	4040.8467	-332.2481	1107.9412	170.78853	180.32397	492.86484	-392.46948	4180000	1.5258789e-09	3697.5713	-0.0034636164	-3100.7246	2.2746534	0.01665777	0.2459	2.0	11384.201791524887	4003
209	744.0547	875.00977	2529.8567	-415.6966	923.8095	118.242	136.8729	498.76782	-396.33084	4200000	-3.0517577e-09	15636.396	-0.012785451	-11566.633	2.275497	0.0048681963	0.1396	79.0	11443.805161476135	4025
210	1229.2565	1178.6027	3022.4363	-603.467	953.45	106.02338	133.03935	448.84738	-470.8123	4220000	-1.2207031e-08	10298.476	-0.009931867	-7487.7095	2.265941	0.0138804335	0.11035	19.0	11492.51813364029	4046
211	2203.122	1062.6989	3765.6216	215.8489	1200.0	187.15808	153.4971	443.8139	-145.02054	4240000	0.0	1613.8751	-0.0040805344	-1095.8997	2.2637722	0.013061352	0.17675	5.0	11538.372225522995	4063
212	1542.5728	1602.3705	4415.9614	-601.61536	947.8095	185.71382	177.56053	472.43356	-328.78372	4260000	1.2207031e-08	4797.882	-0.0022543152	-4015.773	2.2732716	0.017071435	0.21065	2.0	11583.928240537643	4085
213	2005.7888	1426.2164	4409.5537	-470.04013	1140.4706	178.73598	180.53368	480.6301	-401.57104	4280000	9.155274e-09	2595.1409	-0.000872818	-2471.7708	2.2604423	0.012443751	0.16395	1.0	11628.793708324432	4103
214	2282.61	1296.8862	4446.812	605.71106	1187.3125	221.20003	176.35649	487.9234	-166.21529	4300000	-3.0517577e-09	2201.2705	-0.013255499	-1669.4381	2.2633615	0.013504718	0.1395	79.0	11689.462192296982	4120
215	2002.5974	1406.2971	4648.8755	-267.39746	1120.8823	188.82477	189.20753	485.5241	-419.87924	4320000	-9.155274e-09	5474.9805	-0.012787944	-4025.951	2.2288246	0.014546206	0.163	79.0	11750.779998779297	4138
216	2398.2695	1305.8925	4151.33	-523.63794	1111.0555	242.38808	180.58125	493.83746	-285.02298	4340000	7.629395e-09	4544.3945	-0.01267764	-2371.3352	2.1914778	0.011202965	0.14555	79.0	11810.256702184677	4157
217	1792.1315	1749.2449	4247.1265	-470.60526	909.7619	218.68935	201.51915	497.7236	-414.54184	4360000	1.525879e-08	6889.7505	-0.004170059	-4330.0596	2.2125778	0.010896051	0.1554	2.0	11855.662388801575	4179
218	1547.2532	1494.1228	4421.2856	-491.16043	1096.9445	165.13596	189.11395	494.124	-541.32275	4380000	1.8692017e-08	1300.0714	-0.015490598	-1173.5271	2.212888	0.011395368	0.1274	32.0	11906.808235406876	4198
219	1606.7883	1549.904	3843.5203	-566.7396	929.4762	213.20355	187.70708	492.16864	-612.6636	4400000	1.2207031e-08	8517.348	-0.014016778	-7241.547	2.1962361	0.008969303	0.1416	79.0	11966.757327318192	4220
220	1141.3323	1075.2745	3519.0532	-602.4811	999.65	127.88238	154.96312	495.21207	-422.73193	4420000	1.1444092e-08	3531.507	-0.013626449	-2885.8772	2.225126	0.012454576	0.13885	79.0	12027.279203176498	4241
