Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
530	1460.92	13.5461	1479.87	1441.83	1000.0	19.7522	2.92828	27.4227	-2.62718	2124000	3.05176e-08	51.2015	-0.0172988	-5.01443	0.2686	0.0157132	0.2	9.0	2308.705909729004
531	1485.19	29.7609	1526.16	1455.71	1000.0	21.5352	3.27467	27.9039	-2.77995	2128000	-1.23978e-08	68.334	-0.0100259	-6.20839	0.317375	0.0177585	0.22275	4.0	2314.147128343582
532	1469.76	21.4526	1493.2	1434.85	1000.0	23.0519	3.62599	30.6456	-7.46911	2132000	2.5034e-08	47.2904	-0.00745758	-4.53582	0.313928	0.0171334	0.257	3.0	2320.006217479706
533	1456.16	22.4633	1480.32	1422.94	1000.0	21.6791	3.19551	27.9854	-5.00194	2136000	5.22137e-08	43.4203	-0.00525647	-3.12328	0.321288	0.016153	0.22875	3.0	2324.354843378067
534	1450.7	22.2085	1470.18	1412.93	1000.0	20.7249	3.09098	26.8098	-2.62925	2140000	4.24385e-08	54.7746	-0.012878	-3.83188	0.379517	0.0176569	0.2495	6.0	2330.0802812576294
535	1430.95	50.266	1484.0	1354.32	1000.0	19.9093	2.95729	25.4565	-2.28008	2144000	-2.15769e-08	46.2878	-0.0106713	-3.02678	0.271986	0.0188211	0.226	4.0	2335.539244890213
536	1404.66	33.7131	1438.12	1357.08	1000.0	19.3025	3.3659	25.1245	-3.91676	2148000	-6.73532e-09	52.6778	-0.0103111	-6.92223	0.286257	0.0162425	0.229	4.0	2342.1386790275574
537	1442.04	17.3708	1458.22	1413.26	1000.0	17.6516	3.0779	24.8487	-7.42491	2152000	4.86374e-08	43.8177	-0.0181264	-7.38747	0.285139	0.0164801	0.168	12.0	2348.7653632164
538	1456.47	23.6395	1483.88	1422.19	1000.0	19.8534	3.79305	25.7263	-27.9551	2156000	-2.0504e-08	43.721	-0.00466139	-4.48052	0.29769	0.0216203	0.27875	3.0	2353.686758041382
539	1480.75	20.407	1504.36	1448.24	1000.0	20.7204	2.937	26.7492	-6.98514	2160000	-2.24113e-08	44.1268	-0.032368	-3.92978	0.389578	0.015029	0.19775	30.0	2358.9228756427765
540	1468.11	12.6558	1479.55	1448.69	1000.0	22.0809	2.79722	26.7237	0.602283	2164000	7.76053e-08	43.428	-0.0197717	-2.85078	0.30176	0.0164712	0.272	11.0	2365.8113157749176
541	1435.58	54.18	1485.11	1345.82	1000.0	21.3688	3.45428	28.0957	-13.4311	2168000	4.85182e-08	63.0578	-0.00965733	-9.28217	0.301525	0.013067	0.13375	2.0	2371.6776156425476
542	1456.97	28.0141	1491.59	1414.32	1000.0	19.5313	3.87047	27.1411	-4.68631	2172000	1.23978e-08	44.5718	-0.00987701	-5.09826	0.217024	0.0138788	0.18425	4.0	2377.1687121391296
543	1447.58	17.8131	1467.78	1422.28	1000.0	20.2827	3.01838	26.2277	-0.916108	2176000	-6.79493e-09	50.6609	-0.00768527	-3.84923	0.283915	0.0208547	0.30725	3.0	2382.7522909641266
544	1446.89	31.8629	1476.87	1393.68	1000.0	20.1603	3.6157	27.589	-5.46361	2180000	-2.38419e-10	47.3379	-0.0444204	-3.36756	0.281272	0.0105516	0.24	79.0	2390.0721428394318
545	1462.02	10.0585	1472.79	1449.28	1000.0	19.7382	3.09943	26.6917	-5.00753	2184000	-3.17097e-08	49.8279	-0.0328716	-3.79202	0.241934	0.0151472	0.22225	29.0	2396.808502435684
546	1463.06	12.8563	1482.09	1448.72	1000.0	20.6633	2.9973	26.3568	-4.72427	2188000	3.09944e-08	40.1825	-0.0126633	-2.68666	0.212446	0.0220397	0.25525	4.0	2401.555953025818
547	1477.92	11.8315	1492.76	1462.6	1000.0	21.1981	3.3059	26.7717	-4.45284	2192000	6.7234e-08	40.6678	-0.00774352	-2.75073	0.214894	0.0218595	0.25425	3.0	2406.932988166809
548	1496.58	42.6695	1535.57	1429.71	1000.0	21.9796	3.02359	26.4154	-2.96003	2196000	-2.67029e-08	56.9672	-0.00879496	-4.24825	0.221016	0.0258643	0.30025	3.0	2413.5858323574066
549	1460.19	20.0176	1481.82	1437.73	1000.0	22.2421	3.29289	27.6466	-1.42636	2200000	-5.81741e-08	58.507	-0.00793881	-6.60055	0.220756	0.0136775	0.16375	2.0	2420.0524394512177
550	1460.8	58.6342	1534.38	1373.28	1000.0	20.8525	3.64868	26.7751	-10.7803	2204000	-1.3566e-07	51.9412	-0.00533976	-3.56364	0.19298	0.0212758	0.27875	3.0	2428.363766670227
551	1440.39	26.3022	1471.75	1407.5	1000.0	20.565	4.08988	27.6324	-29.684	2208000	5.24521e-09	46.928	-0.00757825	-5.75292	0.237134	0.0134993	0.22425	4.0	2434.4898245334625
552	991.316	815.173	1506.71	-419.796	1000.0	-1.80555	37.5549	24.2959	-79.051	2212000	1.21593e-08	501.899	-0.0358876	-337.222	0.233737	0.00147544	0.23275	79.0	2441.0455877780914
553	1504.77	7.39999	1517.25	1497.89	1000.0	20.2348	4.7679	27.7322	-41.7052	2216000	-5.14984e-08	51.0769	-0.0111313	-15.3155	0.208633	0.016042	0.213	5.0	2446.275151491165
554	1464.28	25.9741	1484.99	1421.15	1000.0	22.8491	3.74609	29.9589	-28.0952	2220000	1.65701e-08	56.8947	-0.00720483	-9.27143	0.196253	0.016692	0.2345	2.0	2451.12855052948
555	1441.06	35.8877	1479.94	1402.02	1000.0	20.3988	3.01092	26.3017	-7.89687	2224000	-5.00679e-08	54.2508	-0.0468289	-8.09028	0.159076	0.0115649	0.2805	79.0	2458.5919058322906
556	1462.45	19.6657	1496.06	1446.27	1000.0	18.3644	3.03936	25.9757	-13.0366	2228000	7.34329e-08	51.0896	-0.02018	-8.26643	0.123934	0.0184962	0.2135	10.0	2464.6990535259247
557	1460.84	46.5058	1521.31	1405.31	1000.0	20.8032	3.16607	28.8036	-8.9432	2232000	5.96046e-08	43.7431	-0.0435115	-3.10306	0.147539	0.0110085	0.27325	79.0	2470.690139770508
558	1432.28	26.844	1475.87	1403.39	1000.0	19.6935	2.65487	27.6217	-3.03752	2236000	1.18017e-08	37.2733	-0.0164452	-5.18909	0.0208081	0.0190443	0.204	9.0	2476.419565677643
559	1468.57	29.3928	1500.26	1436.69	1000.0	18.2161	2.81625	24.6684	-21.1985	2240000	6.62804e-08	56.4525	-0.0143443	-9.55334	0.0897307	0.0182091	0.18075	5.0	2481.0096337795258
560	1465.11	14.6407	1479.95	1440.78	1000.0	20.9266	2.9939	29.8917	-2.48867	2244000	-3.8147e-09	43.5284	-0.00662262	-2.21164	0.0701856	0.0119465	0.1115	2.0	2488.336574792862
561	1467.48	17.7979	1489.75	1441.29	1000.0	20.2342	2.84867	25.7263	-9.00358	2248000	-1.95503e-08	45.717	-0.0104246	-2.16116	0.0855029	0.0196447	0.246	4.0	2494.6938259601593
562	1455.01	39.1729	1522.23	1424.16	1000.0	19.8693	2.7941	26.0165	-2.14737	2252000	4.24385e-08	39.09	-0.0104057	-2.09003	0.0287913	0.0152051	0.19025	4.0	2500.255265712738
563	1471.14	39.99	1526.22	1413.63	1000.0	19.9571	3.02038	25.4241	-10.1372	2256000	5.76973e-08	50.5325	-0.00555515	-3.93881	-0.0049619	0.0151746	0.18675	2.0	2504.2073509693146
564	1467.12	24.561	1502.83	1440.98	1000.0	20.8963	3.14892	27.5024	-4.61264	2260000	-2.55108e-08	34.8415	-0.0116446	-2.62498	0.0462384	0.0195343	0.1925	4.0	2510.2834730148315
565	1477.97	27.7652	1526.04	1461.06	1000.0	20.4868	2.8279	25.3669	-3.12975	2264000	-2.71797e-08	45.2979	-0.0082178	-2.52337	0.0244759	0.0232618	0.26225	4.0	2514.9526925086975
566	1479.37	35.109	1539.09	1453.15	1000.0	20.9568	2.68826	26.2863	-1.10341	2268000	1.18017e-08	41.3137	-0.00784844	-2.47473	0.00960383	0.015834	0.18325	4.0	2519.4681305885315
567	1472.38	52.6392	1538.43	1410.02	1000.0	20.782	2.79346	26.4831	-3.1771	2272000	2.31266e-08	56.3449	-0.00759685	-3.92371	-0.00241639	0.0168178	0.16675	4.0	2526.0448908805847
568	1447.46	41.6743	1494.09	1392.08	1000.0	20.2225	3.05736	27.1403	-0.636248	2276000	-3.86238e-08	42.4913	-0.0240924	-4.56456	0.0574954	0.015827	0.1785	14.0	2532.4937794208527
